URL,Title,Sentiment Score,Sentiment Label,Sadness,Joy,Fear,Disgust,Anger
1,Trump makes unannounced trip to honor fallen Navy SEAL,0.667615,positive,0.236504,0.473318,0.048323,0.110744,0.080053
1,US sanctions Venezuela vice president over drug trafficking,-0.766568,negative,0.264544,0.107428,0.127929,0.201347,0.156468
1,AG Sessions asks remaining 46 US attorneys to resign,0,neutral,0.166235,0.039177,0.205138,0.071274,0.496323
1,Coal towns see hope for comeback as Trump ends 'war',-0.641923,negative,0.318812,0.255499,0.208132,0.276928,0.080776
1,Coal towns see hope for comeback as Trump ends 'war',-0.641923,negative,0.318812,0.255499,0.208132,0.276928,0.080776
1,Fox News Poll: President Trump's first 100 days getting mixed reviews,0,neutral,0.187489,0.400687,0.026945,0.142538,0.06446
1,"Coal mining cleanups: hundreds of millions went to other uses, federal watchdog claims",-0.447407,negative,0.278222,0.107665,0.094576,0.075478,0.057726
1,"Coal mining cleanups: hundreds of millions went to other uses, federal watchdog claims",-0.447407,negative,0.278222,0.107665,0.094576,0.075478,0.057726
1,Obama Democrats Offer No Refuge for Moderates on Abortion,-0.500307,negative,0.156095,0.048076,0.017995,0.439247,0.042291
1,Obama Democrats Offer No Refuge for Moderates on Abortion,-0.500307,negative,0.156095,0.048076,0.017995,0.439247,0.042291
1,"Romney: America needs jobs, 'lots of jobs'",0,neutral,0.226691,0.080926,0.593787,0.066064,0.054356
1,Author of Patriot Act says NSA phone records collection 'never the intent' of law,0,neutral,0.458923,0.267766,0.038188,0.090792,0.28118
1,"Obama authorizes airstrikes in Iraq, says 'America is coming to help'",-0.380353,negative,0.348664,0.259636,0.12158,0.10328,0.156675
1,Spotlight on Libertarian convention amid voter unease over Trump-Clinton race,-0.352027,negative,0.27349,0.151134,0.156731,0.345039,0.083989
1,"Boeing vs. Wal-Mart: Aerospace giant, retail titan divided over House tax reform plan",-0.30846,negative,0.166691,0.195198,0.104958,0.031379,0.078562
1,"Boeing vs. Wal-Mart: Aerospace giant, retail titan divided over House tax reform plan",-0.30846,negative,0.166691,0.195198,0.104958,0.031379,0.078562
1,"Brunt of Syrian war hitting unborn children, mothers hardest",-0.920573,negative,0.318242,0.064532,0.168679,0.281499,0.362829
1,Trump administration sanctions Venezuela Supreme Court,0,neutral,0.168209,0.127605,0.112153,0.17194,0.158604
1,Transcript of Newt and Callista Gingrich's speech at the RNC,-0.641434,negative,0.170913,0.330913,0.102351,0.148382,0.166782
1,Operation fill-in-the-blank: Pentagon weighs what to call war against ISIS,-0.468145,negative,0.313955,0.019468,0.260885,0.087537,0.168373
1,Operation fill-in-the-blank: Pentagon weighs what to call war against ISIS,-0.468145,negative,0.313955,0.019468,0.260885,0.087537,0.168373
1,"Obama sends Congress $4T budget replete with new spending, taxes",0,neutral,0.111482,0.068134,0.074258,0.304436,0.120481
1,Hillary makes a big bet on California,0,neutral,0.115754,0.371752,0.05975,0.393911,0.100244
1,Hillary makes a big bet on California,0,neutral,0.115754,0.371752,0.05975,0.393911,0.100244
1,Trump spokeswoman defends candidate after he called 'Mexican' judge a 'hater',0,neutral,0.356514,0.037319,0.034625,0.446288,0.297739
1,Illegal immigrants surging to US-Mexico border in race against Election Day,-0.801849,negative,0.384555,0.108461,0.32724,0.120201,0.253881
1,Illegal immigrants surging to US-Mexico border in race against Election Day,-0.801849,negative,0.384555,0.108461,0.32724,0.120201,0.253881
1,Lobbying push in full swing to confirm Sessions as AG,0,neutral,0.258687,0.173911,0.087026,0.019115,0.032885
1,Lobbying push in full swing to confirm Sessions as AG,0,neutral,0.258687,0.173911,0.087026,0.019115,0.032885
1,"Obama's clemency did not extend to Bergdahl, Snowden and others",-0.399146,negative,0.136209,0.558239,0.018969,0.158783,0.160857
1,"Trump signs new immigration order, narrows scope of travel ban",0,neutral,0.202793,0.19104,0.04213,0.334521,0.258809
1,"Trump signs new immigration order, narrows scope of travel ban",0,neutral,0.202793,0.19104,0.04213,0.334521,0.258809
1,Cuba deal rollback: Trump says he's nixing Obama's 'one-sided' pact,0,neutral,0.319627,0.136431,0.126925,0.162442,0.161041
1,"Trump, Clinton clash at fiery first debate on trade, tax returns, temperament",0,neutral,0.30924,0.302681,0.064714,0.285336,0.201831
1,Trump remains on defensive after call with Taiwan president,0,neutral,0.160802,0.1399,0.030349,0.254751,0.227095
1,Shooting spurs calls for new lawmaker security measures,0,neutral,0.309803,0.12769,0.269612,0.275532,0.242455
1,Shooting spurs calls for new lawmaker security measures,0,neutral,0.309803,0.12769,0.269612,0.275532,0.242455
1,"Obama sends Congress $3.77T spending plan, riles both sides",0,neutral,0.330594,0.04621,0.103984,0.202288,0.215771
1,"Watchdog finds 'systemic' problems at VA, Shinseki faces bipartisan calls to resign",-0.74013,negative,0.422057,0.027737,0.416717,0.142495,0.233737
1,Designer of 3-D-printed gun challenges feds to Constitutional duel,-0.828342,negative,0.101793,0.476498,0.139212,0.152945,0.202211
1,"Campaign event chaos follows Trump from Chicago to Ohio, Missouri",0,neutral,0.199528,0.212668,0.103039,0.10623,0.117766
1,"Trump reveals border wall funding plan, draws jeers from Obama",-0.508259,negative,0.202706,0.188325,0.186766,0.224843,0.129864
1,"Trump reveals border wall funding plan, draws jeers from Obama",-0.508259,negative,0.202706,0.188325,0.186766,0.224843,0.129864
1,DHS secretary: Border wall should be finished in two years,0,neutral,0.371279,0.442452,0.132071,0.048366,0.035466
1,DHS secretary: Border wall should be finished in two years,0,neutral,0.371279,0.442452,0.132071,0.048366,0.035466
1,Saudi money funded veterans' lobbying effort against Sept. 11 lawsuit bill,-0.716174,negative,0.093966,0.123227,0.053624,0.436963,0.303121
1,Quayle becomes first House freshman Republican to lose primary as Schweikert emerges victorious,0,neutral,0.650967,0.040737,0.077749,0.296559,0.180112
1,Cruz-Rubio feud flares as GOP candidates battle for tough-on-terror mantle,-0.391406,negative,0.266902,0.00629,0.685074,0.113965,0.201968
1,"Michigan gov, EPA chief face bipartisan blast at heated Flint water hearing",0,neutral,0.355832,0.167234,0.105541,0.25739,0.315533
1,FCC Approves Plan to Regulate Internet,0,neutral,0.212708,0.095252,0.115837,0.063254,0.145552
1,Arizona Church Re-Emerges As Sanctuary Site For Immigrants Fleeing Violence,-0.364452,negative,0.246015,0.083467,0.435849,0.257468,0.142441
1,Once-sleepy South Dakota Senate race could pose problem for GOP,-0.424709,negative,0.614104,0.030248,0.179201,0.231484,0.179201
1,"Cruz suspends campaign, clearing Trump path to GOP nomination",-0.569532,negative,0.10232,0.074339,0.03769,0.827567,0.103753
1,"Obama announces end to 'wet foot, dry foot' policy for Cuban refugees",0,neutral,0.491375,0.051439,0.119138,0.459524,0.214
1,"Trump: Leaked transcripts of Mexico, Australia calls 'disgraceful'",-0.676081,negative,0.069033,0.023362,0.177173,0.781534,0.150782
1,"Trump: Leaked transcripts of Mexico, Australia calls 'disgraceful'",-0.676081,negative,0.069033,0.023362,0.177173,0.781534,0.150782
1,Greg Gianforte: A look at the newly-elected Montana congressman accused of assaulting reporter,0,neutral,0.078106,0.051911,0.052354,0.484942,0.380343
1,NSA contractor accused of leaking top secret report on Russian hacking efforts,-0.530748,negative,0.126989,0.044761,0.449408,0.240003,0.516695
1,NSA contractor accused of leaking top secret report on Russian hacking efforts,-0.530748,negative,0.126989,0.044761,0.449408,0.240003,0.516695
1,Media pounce on White House for nomination delays but miss glaring error by Schumer,-0.887703,negative,0.835164,0.005385,0.167002,0.112815,0.132057
1,"Comey admitted single Trump leak, but were there others?",-0.318094,negative,0.338303,0.199959,0.181818,0.41973,0.091157
1,"Comey admitted single Trump leak, but were there others?",-0.318094,negative,0.338303,0.199959,0.181818,0.41973,0.091157
1,Trump's 'sanctuary' order sets up showdown between cities and states,0,neutral,0.246119,0.137482,0.034684,0.042469,0.118106
1,Trump's 'sanctuary' order sets up showdown between cities and states,0,neutral,0.246119,0.137482,0.034684,0.042469,0.118106
1,Congress investigating taxpayer-backed school over alleged ties to Chinese military after Fox News report,-0.557375,negative,0.243223,0.064256,0.224057,0.200601,0.252141
1,"At DC bar scene, Comey's testimony becomes Super Bowl-like event",0.497901,positive,0.30703,0.470685,0.030034,0.209964,0.054011
1,Pope Francis delivers message of 'hope and healing' in address to Congress,0,neutral,0.361108,0.103924,0.075749,0.034275,0.048114
1,White House disputes explosive report that Trump asked Comey to end Flynn probe,-0.633312,negative,0.26283,0.086422,0.110428,0.117735,0.594957
1,"Fox News Poll: Trump approval down, voters support special counsel on Russia",0.518955,positive,0.196237,0.14507,0.101915,0.451899,0.030319
1,Senate passes bill paving way for states to collect tax on online sales,-0.338845,negative,0.163903,0.045942,0.078936,0.244125,0.092133
1,Fox News Poll: Clinton tops Trump by 6 points,0,neutral,0.292784,0.24404,0.069182,0.251549,0.138082
1,Fox News Poll: Clinton tops Trump by 6 points,0,neutral,0.292784,0.24404,0.069182,0.251549,0.138082
1,"Fox News Poll: A divided, yet optimistic country awaits Trump",0.492408,positive,0.244966,0.160607,0.09647,0.229688,0.048637
1,"Fox News Poll: A divided, yet optimistic country awaits Trump",0.492408,positive,0.244966,0.160607,0.09647,0.229688,0.048637
1,Justice Department appeals judge's order temporarily blocking Trump's travel ban,0,neutral,0.427583,0.061953,0.016428,0.240942,0.444303
1,CBO report on health care bill: What to look for,0.685502,positive,0.084858,0.222819,0.022049,0.046834,0.070285
1,CBO report on health care bill: What to look for,0.685502,positive,0.084858,0.222819,0.022049,0.046834,0.070285
1,House Dems go to Mexico to help deported vets,-0.737433,negative,0.371392,0.120058,0.490884,0.17682,0.011132
1,"Romney accepts nomination, says 'now is the time to restore the promise of America'",0,neutral,0.326358,0.295622,0.117903,0.108501,0.097529
1,"At start of second term, Obama faces gathering storm abroad",-0.528075,negative,0.385826,0.146126,0.258023,0.128144,0.051454
1,"At start of second term, Obama faces gathering storm abroad",-0.528075,negative,0.385826,0.146126,0.258023,0.128144,0.051454
1,"Republicans rip 'unbalanced' budget proposal, bristle at proposed tax hikes",-0.918764,negative,0.195936,0.298665,0.007657,0.402636,0.091748
1,"Secret Service chief acknowledges White House intruder entered East Room, used unlocked door",0,neutral,0.132886,0.300778,0.198023,0.163642,0.318082
1,"Obama seeks $1.8B to combat Zika, despite proposing agency cuts in 2011",-0.596587,negative,0.507945,0.178513,0.030998,0.140188,0.197185
1,Ex-US diplomats urge Trump to rescind US-Cuba intelligence sharing,0,neutral,0.325723,0.206493,0.120568,0.153609,0.1218
1,Ex-US diplomats urge Trump to rescind US-Cuba intelligence sharing,0,neutral,0.325723,0.206493,0.120568,0.153609,0.1218
1,US troops in Iraq operating closer to front lines,0,neutral,0.142877,0.048574,0.082003,0.135322,0.05915
1,US troops in Iraq operating closer to front lines,0,neutral,0.142877,0.048574,0.082003,0.135322,0.05915
1,GOP lawmakers get behind Trump immigration order reboot amid new legal threats,-0.837537,negative,0.221966,0.028871,0.595091,0.211912,0.259301
1,GOP lawmakers get behind Trump immigration order reboot amid new legal threats,-0.837537,negative,0.221966,0.028871,0.595091,0.211912,0.259301
1,Four times Republicans faced outrage for things Dems did first,-0.827793,negative,0.295768,0.086787,0.062949,0.678813,0.119119
1,Four times Republicans faced outrage for things Dems did first,-0.827793,negative,0.295768,0.086787,0.062949,0.678813,0.119119
1,Haley forces Bolivia to defend Assad 'atrocities' in 'public view' at UN session,-0.713567,negative,0.234058,0.060932,0.139297,0.375807,0.367598
1,Haley forces Bolivia to defend Assad 'atrocities' in 'public view' at UN session,-0.713567,negative,0.234058,0.060932,0.139297,0.375807,0.367598
1,Congress wants answers as disabled vets' caregivers say VA stripping benefits,-0.892769,negative,0.411954,0.041492,0.063167,0.586654,0.149899
1,Congress wants answers as disabled vets' caregivers say VA stripping benefits,-0.892769,negative,0.411954,0.041492,0.063167,0.586654,0.149899
1,House Dems go to Mexico to help deported vets,-0.737433,negative,0.371392,0.120058,0.490884,0.17682,0.011132
1,Bill called 'toughest gun control package in the nation' passed by New York Senate,0,neutral,0.473701,0.00667,0.063451,0.12083,0.32181
1,"NSA reportedly collecting phone records of millions, though officials had denied holding 'data' on Americans",-0.481074,negative,0.352601,0.102808,0.126709,0.393248,0.252354
1,"White House: No 'combat role,' but US troops could 'forward deploy' with Iraqis",-0.403725,negative,0.155017,0.105029,0.099391,0.11389,0.046159
1,Mexican officials scramble to deal with Trump's election as U.S. president,0,neutral,0.242113,0.096142,0.131715,0.254569,0.363338
1,Mexican officials scramble to deal with Trump's election as U.S. president,0,neutral,0.242113,0.096142,0.131715,0.254569,0.363338
1,Turkey's bombing of Yazidis wrecks group's only medical clinic,-0.860672,negative,0.613936,0.016754,0.213679,0.230392,0.075034
1,Trump picks charter school advocate Betsy DeVos for education secretary,0,neutral,0.146529,0.18848,0.098125,0.170238,0.141839
1,"Cartels, smugglers exploit border wall fears ahead of Trump presidency",0,neutral,0.028866,0.034597,0.845374,0.182473,0.089191
1,"Cartels, smugglers exploit border wall fears ahead of Trump presidency",0,neutral,0.028866,0.034597,0.845374,0.182473,0.089191
1,They come every day': Border town residents face daily threat from trafficking,-0.821983,negative,0.228743,0.118219,0.705107,0.111589,0.048807
1,They come every day': Border town residents face daily threat from trafficking,-0.821983,negative,0.228743,0.118219,0.705107,0.111589,0.048807
1,"Military strike on North Korea may be only option, Gen. Keane says",0,neutral,0.215378,0.104485,0.311501,0.102946,0.068597
1,"Military strike on North Korea may be only option, Gen. Keane says",0,neutral,0.215378,0.104485,0.311501,0.102946,0.068597
1,Senators agree damage over Gorsuch fight could be 'irreparable',-0.296785,negative,0.523561,0.090105,0.125963,0.341789,0.170697
1,Senators agree damage over Gorsuch fight could be 'irreparable',-0.296785,negative,0.523561,0.090105,0.125963,0.341789,0.170697
1,Bill in Congress would pressure Palestinian gov't to cut off terror-tied payments,-0.680113,negative,0.273464,0.001778,0.601186,0.142451,0.173739
1,Bill in Congress would pressure Palestinian gov't to cut off terror-tied payments,-0.680113,negative,0.273464,0.001778,0.601186,0.142451,0.173739
1,"GOP wins governors' races in Vermont, Missouri, Indiana; NC too close to call",0,neutral,0.287627,0.1758,0.077889,0.308835,0.121414
1,Trump's tax plan has socialists and Republicans seeing red,-0.490531,negative,0.127158,0.065375,0.012509,0.517739,0.077973
1,Trump's tax plan has socialists and Republicans seeing red,-0.490531,negative,0.127158,0.065375,0.012509,0.517739,0.077973
1,Navy instructor pilots refusing to fly over safety concerns; Pence's son affected,-0.671849,negative,0.129701,0.014392,0.228734,0.225087,0.248295
1,Navy instructor pilots refusing to fly over safety concerns; Pence's son affected,-0.671849,negative,0.129701,0.014392,0.228734,0.225087,0.248295
1,"Veterans, lawmakers team up to treat PTSD with dogs",0,neutral,0.245364,0.127871,0.037742,0.422467,0.13893
1,"Veterans, lawmakers team up to treat PTSD with dogs",0,neutral,0.245364,0.127871,0.037742,0.422467,0.13893
1,Obama administration stiff-arms lawmakers questioning secret refugee deal,0,neutral,0.33455,0.369161,0.167728,0.125848,0.081614
1,Obama administration stiff-arms lawmakers questioning secret refugee deal,0,neutral,0.33455,0.369161,0.167728,0.125848,0.081614
1,Calls mount for Trump administration to label Muslim Brotherhood 'terrorist organization',0,neutral,0.301456,0.030536,0.159272,0.501294,0.297425
1,Calls mount for Trump administration to label Muslim Brotherhood 'terrorist organization',0,neutral,0.301456,0.030536,0.159272,0.501294,0.297425
1,Fog of Ebola war: White House stance unclear as military leaders urge US troop quarantine,-0.759922,negative,0.15535,0.027896,0.667126,0.33766,0.095407
1,Fox News Poll: Clinton ahead of Trump by two points,0,neutral,0.290175,0.266222,0.036287,0.217059,0.082531
1,Fox News Poll: Clinton ahead of Trump by two points,0,neutral,0.290175,0.266222,0.036287,0.217059,0.082531
1,"Pentagon to send almost 4,000 additional forces to Afghanistan, US official says",0,neutral,0.309518,0.122471,0.42139,0.081861,0.13045
1,Spring Break in Havana? Senate Proposal to Lift Cuba Travel Ban Ignites Debate,0,neutral,0.26153,0.157876,0.109304,0.293351,0.445576
1,Spring Break in Havana? Senate Proposal to Lift Cuba Travel Ban Ignites Debate,0,neutral,0.26153,0.157876,0.109304,0.293351,0.445576
1,"US officials addressing cyber threat at 'highest levels' with China, on heels of hacker report",-0.581128,negative,0.12976,0.020013,0.638544,0.189325,0.09411
1,"US officials addressing cyber threat at 'highest levels' with China, on heels of hacker report",-0.581128,negative,0.12976,0.020013,0.638544,0.189325,0.09411
1,"Benghazi attack suspect captured by American team, en route to US",0,neutral,0.130559,0.023459,0.154247,0.525527,0.107903
1,"Benghazi attack suspect captured by American team, en route to US",0,neutral,0.130559,0.023459,0.154247,0.525527,0.107903
1,"Trump push to combat drug trade may mean starting with China, not Mexico",0,neutral,0.389996,0.172962,0.285022,0.103016,0.189133
1,"Trump push to combat drug trade may mean starting with China, not Mexico",0,neutral,0.389996,0.172962,0.285022,0.103016,0.189133
1,"Analysis: For some in middle class, Trump plan would mean tax increase",0,neutral,0.217691,0.037072,0.118404,0.155304,0.17065
1,Pentagon seeks to expand fight against Al Qaeda extremists in Somalia,-0.82837,negative,0.107535,0.159878,0.283623,0.240856,0.379465
1,Comey testimony already a page-turner,0.929255,positive,0.477365,0.153323,0.050174,0.112526,0.107531
1,Republicans pushing to confirm slate of Trump nominees on Day One,0,neutral,0.326305,0.127109,0.02892,0.367085,0.087855
1,Republicans pushing to confirm slate of Trump nominees on Day One,0,neutral,0.326305,0.127109,0.02892,0.367085,0.087855
1,Will Obama fence off more of the ocean? US fishermen are fearful,-0.80072,negative,0.07879,0.094036,0.59123,0.113358,0.014895
1,Will Obama fence off more of the ocean? US fishermen are fearful,-0.80072,negative,0.07879,0.094036,0.59123,0.113358,0.014895
1,Will's Story: Where opioid abuse and the dark web intersect,-0.716432,negative,0.471519,0.017237,0.360192,0.38394,0.133676
1,Will's Story: Where opioid abuse and the dark web intersect,-0.716432,negative,0.471519,0.017237,0.360192,0.38394,0.133676
1,Americans released from North Korean captivity back on US soil,0,neutral,0.236644,0.065391,0.180427,0.157099,0.121448
1,"Military, immigration divide GOP candidates at 4th debate",0,neutral,0.369617,0.049598,0.256214,0.415403,0.100728
1,"As Ebola fades, questions arise over billions in US aid",-0.757147,negative,0.517222,0.02412,0.588987,0.05549,0.053838
1,"As Ebola fades, questions arise over billions in US aid",-0.757147,negative,0.517222,0.02412,0.588987,0.05549,0.053838
1,"For Hillary, how much Obama is too much?",-0.649046,negative,0.205935,0.103927,0.078905,0.147632,0.103161
1,"For Hillary, how much Obama is too much?",-0.649046,negative,0.205935,0.103927,0.078905,0.147632,0.103161
1,"Trump mulls US policy towards Cuba, may curb Obama 'detente' with island nation",0,neutral,0.11791,0.077425,0.058104,0.169279,0.181506
1,"Trump mulls US policy towards Cuba, may curb Obama 'detente' with island nation",0,neutral,0.11791,0.077425,0.058104,0.169279,0.181506
1,"FBI, DOJ roiled by Comey, Lynch decision to let Clinton slide by on emails, says insider",-0.787798,negative,0.320814,0.08616,0.155746,0.283756,0.289032
1,"FBI, DOJ roiled by Comey, Lynch decision to let Clinton slide by on emails, says insider",-0.787798,negative,0.320814,0.08616,0.155746,0.283756,0.289032
1,Haley demands UN withdraw report branding Israel 'apartheid' state,0,neutral,0.15832,0.033898,0.037959,0.079504,0.622239
1,Haley demands UN withdraw report branding Israel 'apartheid' state,0,neutral,0.15832,0.033898,0.037959,0.079504,0.622239
1,Hillary's email line crumbles,-0.37608,negative,0.557912,0.026416,0.04569,0.145497,0.172026
1,Patent scandal: US outmaneuvered on UN agency investigation,0,neutral,0.152188,0.048533,0.057303,0.617696,0.280579
1,Patent scandal: US outmaneuvered on UN agency investigation,0,neutral,0.152188,0.048533,0.057303,0.617696,0.280579
1,Robert Mueller appointment to lead Russia probe wins bipartisan praise,0.601245,positive,0.17841,0.202256,0.023088,0.145366,0.014075
1,"For Americans, Trump's tariffs on imports could be costly",-0.402913,negative,0.327464,0.101438,0.0795,0.326739,0.072843
1,"Post-ISIS, Iraqis debate US troops remaining in their country",-0.528982,negative,0.157174,0.070235,0.116693,0.543355,0.349092
1,"Post-ISIS, Iraqis debate US troops remaining in their country",-0.528982,negative,0.157174,0.070235,0.116693,0.543355,0.349092
1,"House panel warns US firms not to do business with China tech giants, citing security",0,neutral,0.352994,0.178074,0.35486,0.107955,0.221876
1,"Case of alleged hit-and-run driver deported 17 times is a ''wakeup call,' senator says",-0.800848,negative,0.38445,0.081883,0.165277,0.155317,0.220373
1,"Case of alleged hit-and-run driver deported 17 times is a ''wakeup call,' senator says",-0.800848,negative,0.38445,0.081883,0.165277,0.155317,0.220373
1,White flight imperils GOP,-0.476155,negative,0.225624,0.009181,0.080658,0.299687,0.197034
1,White flight imperils GOP,-0.476155,negative,0.225624,0.009181,0.080658,0.299687,0.197034
1,"FBI probe of defense tech allegedly leaked from NASA stonewalled, sources say",-0.608981,negative,0.489299,0.018525,0.360621,0.311469,0.12109
1,"FBI probe of defense tech allegedly leaked from NASA stonewalled, sources say",-0.608981,negative,0.489299,0.018525,0.360621,0.311469,0.12109
1,"Trail of Benghazi security lapses leads to State Department senior leadership, records show",-0.310254,negative,0.155795,0.130646,0.200879,0.281592,0.071435
1,Waiting to back Trump gets Ryan nowhere,0,neutral,0.361105,0.14273,0.1487,0.120579,0.327125
1,Waiting to back Trump gets Ryan nowhere,0,neutral,0.361105,0.14273,0.1487,0.120579,0.327125
1,How will it end for the Dems?,-0.548162,negative,0.253509,0.03127,0.459501,0.473095,0.036662
1,How will it end for the Dems?,-0.548162,negative,0.253509,0.03127,0.459501,0.473095,0.036662
1,"EXCLUSIVE: Bergdahl declared jihad in captivity, secret documents show",0,neutral,0.086549,0.525315,0.085986,0.027058,0.061559
1,Budget cuts leaving Marine Corps aircraft grounded,0,neutral,0.411244,0.067796,0.101646,0.249281,0.244292
1,Budget cuts leaving Marine Corps aircraft grounded,0,neutral,0.411244,0.067796,0.101646,0.249281,0.244292
1,"Historic presidency, controversial legacy: What Obama leaves behind",0,neutral,0.295923,0.134527,0.109217,0.116564,0.109935
1,"Historic presidency, controversial legacy: What Obama leaves behind",0,neutral,0.295923,0.134527,0.109217,0.116564,0.109935
1,"Lawmakers scramble to privatize air traffic control system, raise debt ceiling",-0.588377,negative,0.260157,0.059117,0.256545,0.070055,0.333034
1,"Lawmakers scramble to privatize air traffic control system, raise debt ceiling",-0.588377,negative,0.260157,0.059117,0.256545,0.070055,0.333034
1,Hillary's balance sheet,0,neutral,0.268698,0.148139,0.071578,0.066063,0.090266
1,Hillary's balance sheet,0,neutral,0.268698,0.148139,0.071578,0.066063,0.090266
1,"'Bathroom bill' to cost North Carolina $3.76B, report says",0,neutral,0.094423,0.019634,0.110866,0.228094,0.159995
1,Presenting your California Primary Field Guide,0,neutral,0.077082,0.719419,0.032319,0.026663,0.043258
1,Presenting your California Primary Field Guide,0,neutral,0.077082,0.719419,0.032319,0.026663,0.043258
1,Once in a lifetime or same as it ever was?,0,neutral,0.168348,0.240485,0.105351,0.179577,0.179456
1,Once in a lifetime or same as it ever was?,0,neutral,0.168348,0.240485,0.105351,0.179577,0.179456
1,Transcript of Clint Eastwood speech at RNC,0,neutral,0.176152,0.318434,0.105447,0.148748,0.165258
1,Dems must denounce rioters,-0.734157,negative,0.133421,0.043529,0.475689,0.493856,0.034292
1,Dems must denounce rioters,-0.734157,negative,0.133421,0.043529,0.475689,0.493856,0.034292
1,Medal of Freedom Brings Former President Back to White House,0,neutral,0.191786,0.513921,0.080465,0.088344,0.139273
1,Medal of Freedom Brings Former President Back to White House,0,neutral,0.191786,0.513921,0.080465,0.088344,0.139273
1,Scalise shooting adds dark new chapter to congressional baseball lore,0,neutral,0.137641,0.496673,0.212654,0.032322,0.016898
1,Scalise shooting adds dark new chapter to congressional baseball lore,0,neutral,0.137641,0.496673,0.212654,0.032322,0.016898
1,UN declares renewed war on peacekeeping sex abuse as the number of victims rises,-0.741181,negative,0.287425,0.002663,0.151591,0.66339,0.215757
1,UN declares renewed war on peacekeeping sex abuse as the number of victims rises,-0.741181,negative,0.287425,0.002663,0.151591,0.66339,0.215757
1,This Time: A Capitol Hill reporter recalls covering shootings over the years,0,neutral,0.455296,0.06302,0.245154,0.297234,0.133266
1,Chaffetz replacement: Who are the Utah congressional candidates?,0,neutral,0.276338,0.030344,0.133112,0.029963,0.023137
1,Chaffetz replacement: Who are the Utah congressional candidates?,0,neutral,0.276338,0.030344,0.133112,0.029963,0.023137
1,Comey does unto Trump as he did unto Hillary,0,neutral,0.185355,0.171287,0.064604,0.139813,0.097171
1,Comey does unto Trump as he did unto Hillary,0,neutral,0.185355,0.171287,0.064604,0.139813,0.097171
1,What Republicans can learn from the Tory tumble,-0.709974,negative,0.120972,0.067663,0.00958,0.808309,0.141543
1,What Republicans can learn from the Tory tumble,-0.709974,negative,0.120972,0.067663,0.00958,0.808309,0.141543
1,Steve Scalise shooting: Political 'intensity' at town halls and beyond rising for months,-0.500309,negative,0.24441,0.156676,0.051495,0.55083,0.232963
1,Steve Scalise shooting: Political 'intensity' at town halls and beyond rising for months,-0.500309,negative,0.24441,0.156676,0.051495,0.55083,0.232963
1,Trump's proposed budget seeks major cuts to UN programs,-0.607634,negative,0.375351,0.081899,0.192119,0.300423,0.303821
1,Trump's proposed budget seeks major cuts to UN programs,-0.607634,negative,0.375351,0.081899,0.192119,0.300423,0.303821
1,Comey says Trump is creepy but not a crook,0,neutral,0.130954,0.011999,0.842284,0.111458,0.155455
1,Comey says Trump is creepy but not a crook,0,neutral,0.130954,0.011999,0.842284,0.111458,0.155455
1,Press pause,0,neutral,0.20711,0.149264,0.181329,0.074041,0.200496
1,Press pause,0,neutral,0.20711,0.149264,0.181329,0.074041,0.200496
1,Fox News investigation: DoD-funded school at center of federal probes over suspected Chinese military ties,-0.308576,negative,0.470684,0.073092,0.241247,0.074297,0.154169
1,Fox News investigation: DoD-funded school at center of federal probes over suspected Chinese military ties,-0.308576,negative,0.470684,0.073092,0.241247,0.074297,0.154169
1,Trump and the Russia investigation: What to know,0,neutral,0.205614,0.119698,0.062913,0.114456,0.072362
1,Trump and the Russia investigation: What to know,0,neutral,0.205614,0.119698,0.062913,0.114456,0.072362
1,Feelings overrated,-0.46002,negative,0.397602,0.279042,0.173189,0.059858,0.117746
1,Feelings overrated,-0.46002,negative,0.397602,0.279042,0.173189,0.059858,0.117746
1,Ex-FBI Director James Comey statement for the record to Senate Intelligence Committee,0,neutral,0.1948,0.064717,0.037863,0.392758,0.317389
1,"Trump effect hits Dem primaries, not GOP",0.467653,positive,0.381418,0.059466,0.200788,0.088001,0.111014
1,"Trump effect hits Dem primaries, not GOP",0.467653,positive,0.381418,0.059466,0.200788,0.088001,0.111014
1,Trump goes all in on tax cuts,0,neutral,0.269637,0.070047,0.058943,0.320325,0.171268
1,Trump goes all in on tax cuts,0,neutral,0.269637,0.070047,0.058943,0.320325,0.171268
1,Transcript of former Fla. Gov. Jeb Bush's RNC speech,-0.765833,negative,0.363383,0.169724,0.058629,0.367384,0.125969
1,'Nice',0.638521,positive,0,0,0,0,0
1,'Nice',0.638521,positive,0,0,0,0,0
1,"All eyes on Trump, always",0.481817,positive,0.233981,0.24972,0.122294,0.125293,0.067115
1,Obama's last money shower for the UN: some $9.2 billion,0,neutral,0.391217,0.188808,0.194694,0.198176,0.158821
1,Obama's last money shower for the UN: some $9.2 billion,0,neutral,0.391217,0.188808,0.194694,0.198176,0.158821
1,TRANSCRIPT: Fox News interviews Ann Romney,0.45288,positive,0.127806,0.371012,0.116231,0.201909,0.039673
1,Shovel ready: Team Obama sees Islamist threat as jobs problem,-0.89024,negative,0.235431,0.062565,0.600917,0.072666,0.093138
1,Shovel ready: Team Obama sees Islamist threat as jobs problem,-0.89024,negative,0.235431,0.062565,0.600917,0.072666,0.093138
1,Reality winners and losers,-0.689013,negative,0.698832,0.05384,0.067086,0.155385,0.278246
